Timestamp	Battery	Time_ms	Q0	Q1	Q2	Q3	Acc_X	Acc_Y	Acc_Z	Sensor1	Sensor2	Sensor3	Sensor4	Sensor5	Sensor6	Sensor7	Sensor8
2025-02-06 07:58:45	163	54858	1051290432	66370240	4155634608	154535728	1072	344	3776	60	0	0	0	0	0	0	0
2025-02-06 07:58:45	162	54967	1051138688	66909184	4155056736	154814000	1088	332	3770	65	0	0	0	0	0	0	0
2025-02-06 07:58:45	159	55198	1051026112	66664856	4154860304	155503856	1066	342	3802	60	0	0	0	0	0	0	0
2025-02-06 07:58:45	164	55310	1050919360	66884212	4154600384	155896608	1080	340	3778	60	0	0	0	0	0	0	0
2025-02-06 07:58:45	164	55423	1050952512	66919492	4155154880	156155888	1074	338	3772	60	0	0	0	0	0	0	0
2025-02-06 07:58:46	163	55648	1050755648	67013116	4154517792	156867808	1072	338	3772	65	0	0	0	0	0	0	0
2025-02-06 07:58:46	162	55873	1050708096	67596216	4155085392	157442048	1078	354	3780	60	0	0	0	0	0	0	0
2025-02-06 07:58:46	163	56211	1050589824	67087236	4155167040	158517824	1084	342	3784	65	0	0	0	0	0	0	0
2025-02-06 07:58:46	164	56436	1050539072	67289104	4155619408	159166064	1080	340	3770	60	0	0	0	0	0	0	0
2025-02-06 07:58:47	163	56773	1050348544	67643216	4155419008	160094880	1064	358	3794	60	0	0	0	0	0	0	0
2025-02-06 07:58:47	163	56999	1050197504	68091560	4155228416	160727776	1084	328	3784	65	0	0	0	0	0	0	0
2025-02-06 07:58:47	165	57336	1050163968	67240720	4155888176	161873440	1086	342	3808	65	0	0	0	0	0	0	0
2025-02-06 07:58:47	161	57561	1049955008	67720224	4155283520	162506864	1080	334	3758	60	0	0	0	0	0	0	0
2025-02-06 07:58:48	161	57899	1049808128	67893208	4155401728	163482752	1110	342	3782	60	0	0	0	0	0	0	0
2025-02-06 07:58:48	164	58017	1049804928	67189616	4155528336	163900240	1060	336	3834	60	0	0	0	0	0	0	0
2025-02-06 07:58:48	162	58130	1049722560	67978000	4155547472	164120000	1078	340	3796	60	0	0	0	0	0	0	0
2025-02-06 07:58:49	163	58586	1049443776	68132056	4155256080	165584624	1098	358	3822	60	0	0	0	0	0	0	0
2025-02-06 07:58:49	164	58698	1049473280	67826384	4155751936	165939072	1072	324	3802	65	0	0	0	0	0	0	0
2025-02-06 07:58:49	164	58923	1049434240	67557960	4156130704	166612144	1092	314	3792	60	0	0	0	0	0	0	0
2025-02-06 07:58:49	163	59148	1049224128	67905056	4155494992	167261792	1088	320	3812	60	0	0	0	0	0	0	0
2025-02-06 07:58:49	165	59486	1049055232	68784640	4155676080	168111168	1082	314	3776	60	0	0	0	0	0	0	0
2025-02-06 07:58:50	163	59599	1049068160	68479776	4156043488	168458848	1072	332	3790	60	0	0	0	0	0	0	0
