Timestamp	Battery	Time_ms	Q0	Q1	Q2	Q3	Acc_X	Acc_Y	Acc_Z	Sensor1	Sensor2	Sensor3	Sensor4	Sensor5	Sensor6	Sensor7	Sensor8
2025-02-06 08:53:34	159	103064	157216640	3306334976	3920585216	4191823928	1150	-836	-3870	20475	1325	0	0	0	0	0	0
2025-02-06 08:53:35	162	131176	136192624	3252295360	4137670496	4145113664	1284	-860	-3834	20475	845	0	0	0	0	0	0
2025-02-06 08:53:35	161	131401	135985040	3251716096	4140155520	4146374208	1282	-862	-3908	20475	730	0	0	0	0	0	0
2025-02-06 08:53:35	159	131513	136451168	3251725824	4141243120	4145605456	1280	-866	-3878	20475	850	0	0	0	0	0	0
2025-02-06 08:53:35	162	131738	136954288	3251731456	4143786512	4143446464	1268	-878	-3904	20475	760	0	0	0	0	0	0
2025-02-06 08:53:35	161	131963	135578512	3251032576	4145444592	4145390672	1274	-864	-3870	20475	745	0	0	0	0	0	0
2025-02-06 08:53:36	160	132189	135297136	3250277696	4147714528	4148179872	1254	-888	-3852	20475	865	0	0	0	0	0	0
2025-02-06 08:53:36	162	132301	134498928	3249810304	4148778272	4149718576	1252	-864	-3860	20475	755	0	0	0	0	0	0
2025-02-06 08:53:36	159	132526	133540656	3249519168	4150453968	4149253488	1234	-820	-3866	20475	1025	0	0	0	0	0	0
2025-02-06 08:53:36	159	132982	133193480	3248556096	4154686304	4151733360	1198	-860	-3894	20475	1030	0	0	0	0	0	0
2025-02-06 08:53:37	161	133095	131491832	3248059584	4155414352	4153084656	1204	-860	-3872	20475	885	0	0	0	0	0	0
2025-02-06 08:53:37	162	133663	132486448	3247606976	4160898720	4152065632	1196	-880	-3902	20475	1370	0	0	0	0	0	0
2025-02-06 08:53:38	162	134226	127068232	3246494592	4163680920	4152720576	1192	-840	-3878	20475	1715	0	0	0	0	0	0
2025-02-06 08:53:38	164	134789	123244592	3243638464	4168023440	4167235984	1066	-814	-3930	20475	965	0	0	0	0	0	0
2025-02-06 08:53:39	161	135588	125367840	3244613696	4173563424	4156356368	1166	-844	-3882	20475	880	0	0	0	0	0	0
2025-02-06 08:53:39	161	135813	125415288	3243887808	4175355304	4160403232	1112	-848	-3924	20475	920	0	0	0	0	0	0
2025-02-06 08:53:40	161	136151	124151408	3243463808	4178182376	4160061280	1144	-820	-3888	20475	1050	0	0	80	0	0	0
2025-02-06 08:53:40	161	136376	124392616	3243063808	4180546960	4161382440	1100	-848	-3906	20475	945	0	0	130	0	0	0
