Timestamp	Battery	Time_ms	Q0	Q1	Q2	Q3	Acc_X	Acc_Y	Acc_Z	Sensor1	Sensor2	Sensor3	Sensor4	Sensor5	Sensor6	Sensor7	Sensor8
2025-02-06 08:58:53	156	61371	223255328	4039696240	1018754624	4288305256	-1666	-476	-3850	20475	0	0	0	0	25	0	0
2025-02-06 08:58:53	159	75678	249280464	3650055936	817130112	4210358736	-1074	-1656	-3698	20475	0	0	0	0	0	0	0
2025-02-06 08:58:54	159	75903	251214608	3651450688	817488768	4208936088	-1088	-1716	-3678	20475	0	0	0	0	0	0	0
2025-02-06 08:58:54	160	76016	248331360	3651758592	818701056	4209796272	-1076	-1664	-3712	20475	0	0	0	0	0	0	0
2025-02-06 08:58:54	161	76241	248469760	3652500160	819197568	4209375584	-1084	-1654	-3714	20475	0	0	0	0	0	0	0
2025-02-06 08:58:54	159	76466	247658800	3652910144	819833408	4210041064	-1074	-1660	-3706	20475	0	0	0	0	0	0	0
2025-02-06 08:58:54	161	76578	249524976	3653425024	819502016	4208429400	-1110	-1710	-3700	20475	0	0	0	0	0	0	0
2025-02-06 08:58:55	160	76803	246062512	3654404928	821351104	4208786720	-1060	-1676	-3702	20475	0	0	0	0	5	0	0
2025-02-06 08:58:55	159	77029	248028320	3655496640	821561344	4208319848	-1096	-1712	-3692	20475	0	0	0	0	5	0	0
2025-02-06 08:58:55	159	77591	243456144	3659105792	825660672	4207758112	-1068	-1674	-3754	20475	0	0	0	0	0	0	0
2025-02-06 08:58:56	161	77822	242127008	3659628544	826617088	4209321944	-1078	-1654	-3718	20475	0	0	0	0	5	0	0
2025-02-06 08:58:56	159	77935	243990688	3659864960	826062208	4207522552	-1074	-1668	-3698	20475	0	0	0	0	0	0	0
2025-02-06 08:58:56	159	78165	243597152	3660428608	826527552	4206734832	-1078	-1662	-3718	20475	0	0	0	0	0	0	0
2025-02-06 08:58:56	161	78503	244091584	3661638656	827398976	4207578952	-1078	-1674	-3704	20475	0	0	0	0	5	0	0
2025-02-06 08:58:56	159	78728	242404336	3662151040	828236736	4207107896	-1070	-1648	-3718	20475	0	0	0	0	0	0	0
2025-02-06 08:58:57	161	79066	240861216	3662626240	829036992	4206990608	-1026	-1626	-3728	20475	0	0	0	0	0	0	0
2025-02-06 08:58:57	159	79291	243036544	3663753792	829226560	4206662264	-1054	-1636	-3718	20475	0	0	0	0	5	0	0
2025-02-06 08:58:57	157	79404	240195568	3663741056	830022592	4206459176	-1040	-1662	-3736	20475	0	0	0	0	0	0	0
2025-02-06 08:58:57	160	79629	240458880	3664386688	830455168	4206631096	-1048	-1652	-3726	20475	0	0	0	0	0	0	0
2025-02-06 08:58:58	160	79854	242494032	3665698624	830873920	4206776136	-1078	-1646	-3722	20475	0	0	0	0	5	0	0
2025-02-06 08:58:58	159	80197	240225296	3666432256	832066688	4206580144	-1058	-1644	-3754	20475	0	0	0	0	0	0	0
2025-02-06 08:58:58	161	80428	239522976	3667149760	832700288	4205548504	-1026	-1644	-3758	20475	0	0	0	0	0	0	0
2025-02-06 08:58:58	157	80766	239749648	3667896448	833136704	4204983272	-1056	-1652	-3716	20475	0	0	0	0	0	0	0
2025-02-06 08:58:59	161	80991	240694784	3668672512	833459392	4205089832	-1056	-1670	-3746	20475	0	0	0	0	0	0	0
2025-02-06 08:58:59	161	81553	240008256	3670125760	834663616	4204317288	-1062	-1660	-3736	20475	0	0	0	0	0	0	0
2025-02-06 08:59:00	161	82116	239266592	3671622336	835982656	4204208560	-1036	-1656	-3718	20475	0	0	0	0	0	0	0
2025-02-06 08:59:00	159	82572	238814128	3672244608	836535168	4203837304	-1046	-1648	-3708	20475	0	0	0	0	0	0	0
2025-02-06 08:59:00	159	82685	240167648	3672249664	836217856	4204448080	-1064	-1640	-3732	20475	0	0	0	0	0	0	0
2025-02-06 08:59:01	162	83253	242435040	3671969920	835266944	4203642224	-1058	-1654	-3706	20475	0	0	0	0	0	0	0
2025-02-06 08:59:01	160	83478	245631872	3671832768	834168832	4203084992	-1062	-1678	-3706	20475	0	0	0	0	0	0	0
2025-02-06 08:59:01	161	83703	245022176	3672495744	834903040	4203633136	-1088	-1692	-3698	20475	0	0	0	0	0	0	0
2025-02-06 08:59:02	159	84041	242665872	3673195136	836152704	4204010320	-1060	-1654	-3730	20475	0	0	0	0	0	0	0
2025-02-06 08:59:02	161	84266	243528688	3673729024	836214208	4203237392	-1050	-1662	-3734	20475	0	0	0	0	0	0	0
2025-02-06 08:59:02	157	84379	243183664	3674138496	836625600	4203302160	-1066	-1676	-3724	20475	0	0	0	0	0	0	0
2025-02-06 08:59:02	161	84604	242530016	3674591296	837127360	4203085480	-1032	-1654	-3706	20475	0	0	0	0	0	0	0
2025-02-06 08:59:03	160	84829	241228320	3674727296	837577728	4202846136	-1064	-1678	-3746	20475	0	0	0	0	0	0	0
2025-02-06 08:59:03	159	84947	243114592	3675357760	837464000	4202527936	-1092	-1672	-3720	20475	0	0	0	0	0	0	0
2025-02-06 08:59:03	161	85178	242016976	3675853504	838169984	4202726200	-1060	-1660	-3718	20475	0	0	0	0	0	0	0
2025-02-06 08:59:03	159	85403	242377984	3676839424	838927488	4203954912	-1068	-1660	-3692	20475	0	0	0	0	0	0	0
2025-02-06 08:59:03	159	85516	242217568	3677204736	839175936	4203340456	-1070	-1626	-3716	20475	0	0	0	0	0	0	0
2025-02-06 08:59:03	160	85741	242144192	3677433280	839227328	4202085816	-1074	-1680	-3736	20475	0	0	0	0	0	0	0
2025-02-06 08:59:04	159	85966	241360944	3678065600	839994688	4202784464	-1068	-1644	-3692	20475	0	0	0	0	0	0	0
2025-02-06 08:59:04	161	86304	240814640	3678929152	840765056	4202602808	-1062	-1656	-3732	20475	0	0	0	0	0	0	0
2025-02-06 08:59:04	159	86529	241207888	3679621696	841100992	4202073768	-1048	-1664	-3702	20475	0	0	0	0	0	0	0
2025-02-06 08:59:04	159	86641	240588640	3679799232	841387200	4201883032	-1074	-1650	-3722	20475	0	0	0	0	0	0	0
2025-02-06 08:59:05	160	87091	241811008	3681138304	841981056	4201581488	-1058	-1654	-3686	20475	0	0	0	0	0	0	0
2025-02-06 08:59:05	158	87204	241294624	3681451008	842393472	4201910792	-1068	-1642	-3696	20475	0	0	0	0	0	0	0
2025-02-06 08:59:05	160	87322	240072832	3681406976	842664640	4201497392	-1050	-1634	-3710	20475	0	0	0	0	0	0	0
