Timestamp	Battery	Time_ms	Q0	Q1	Q2	Q3	Acc_X	Acc_Y	Acc_Z	Sensor1	Sensor2	Sensor3	Sensor4	Sensor5	Sensor6	Sensor7	Sensor8
2025-02-06 08:55:40	148	211330	800955328	485737216	4206301152	3777686176	-1246	3078	2348	20475	3420	0	0	0	0	0	0
2025-02-06 08:55:40	149	242290	882637888	4091032224	3784727296	4026774288	3510	-300	1928	10055	0	35	0	0	0	0	0
2025-02-06 08:55:40	148	242853	881858496	4090775184	3784386912	4025058688	3522	-296	1876	11030	0	45	0	0	0	0	0
2025-02-06 08:55:40	151	242965	881201024	4089003328	3783542304	4025858144	3544	-320	1898	10740	0	40	0	0	0	0	0
2025-02-06 08:55:41	152	243078	881865152	4090105296	3784807840	4024792256	3514	-296	1900	11020	0	45	0	0	0	0	0
2025-02-06 08:55:41	152	243191	880597952	4089297408	3782884160	4024912768	3530	-294	1892	11055	0	45	0	0	0	0	0
2025-02-06 08:55:42	149	244204	880736960	4088310416	3785122656	4021901024	3536	-308	1910	11610	0	65	0	0	0	0	0
2025-02-06 08:55:42	150	244316	879928512	4088042128	3783990080	4021614464	3524	-288	1898	11440	0	60	0	0	0	0	0
2025-02-06 08:55:43	150	244997	879928000	4087153904	3785276128	4019891360	3534	-294	1926	12660	0	75	0	0	0	0	0
2025-02-06 08:55:43	148	245110	880163008	4087658336	3785790912	4019309728	3518	-308	1930	12605	0	85	0	0	0	0	0
2025-02-06 08:55:43	151	245228	879519552	4086361552	3784997568	4019701280	3496	-324	1914	12675	0	90	0	0	0	0	0
2025-02-06 08:55:43	151	245340	879430784	4087719360	3785006496	4018378496	3546	-270	1906	13030	0	95	0	0	0	0	0
2025-02-06 08:55:43	152	245903	878514432	4086398752	3784539200	4017322656	3530	-298	1908	13430	0	105	0	0	0	0	0
2025-02-06 08:55:44	152	246016	878823680	4085558464	3785385280	4017380224	3518	-296	1910	12895	0	100	0	0	0	0	0
2025-02-06 08:55:44	150	246353	878423488	4084903408	3785531872	4016341184	3528	-302	1922	11200	0	65	0	0	0	0	0
2025-02-06 08:55:44	146	246579	879032256	4085307216	3786947936	4015372768	3504	-288	1888	11925	0	80	0	0	0	0	0
