Timestamp	Battery	Time_ms	Q0	Q1	Q2	Q3	Acc_X	Acc_Y	Acc_Z	Sensor1	Sensor2	Sensor3	Sensor4	Sensor5	Sensor6	Sensor7	Sensor8
2025-02-05 07:38:01	165	94198	5819595	3222153088	44125112	4294242321	12	-56	-4204	85	0	0	0	0	0	0	0
2025-02-05 07:38:01	164	94307	5542304	3222176960	44722500	4293670748	2	-68	-4176	85	5	0	0	0	0	0	0
2025-02-05 07:38:01	169	94419	5005757	3222200064	45343160	4294040337	6	-28	-4186	90	0	0	0	0	0	0	0
2025-02-05 07:38:01	171	94537	5944533	3222232320	45992492	4294208084	4	-44	-4178	85	0	0	0	0	0	0	0
2025-02-05 07:38:01	168	94650	5987831	3222260096	46628548	4294186938	4	-58	-4216	85	20	0	0	0	0	0	0
2025-02-05 07:38:02	169	95218	5370912	3222393856	49658524	4293266310	-2	-46	-4132	85	0	0	0	0	0	0	0
2025-02-05 07:38:02	168	95443	6119803	3222454208	50871108	4293529223	26	-70	-4176	85	10	0	0	0	0	0	0
2025-02-05 07:38:02	167	95668	5607234	3222509248	52085124	4293954492	-4	-58	-4182	85	15	0	0	0	0	0	0
2025-02-05 07:38:03	170	96006	5308183	3222594432	53849060	4294491085	10	-44	-4182	85	25	0	0	0	0	0	0
2025-02-05 07:38:03	166	96119	5385928	3222626112	54464408	4294245751	16	-46	-4166	85	10	0	0	0	0	0	0
2025-02-05 07:38:03	170	96231	5351541	3222660544	55136040	4293917343	4	-38	-4158	85	20	0	0	0	0	0	0
2025-02-05 07:38:03	164	96569	5140465	3222756480	56994000	4294125697	14	-46	-4194	85	15	0	0	0	0	0	0
2025-02-05 07:38:03	168	96800	5736647	3222827776	58262100	4293835745	-6	-62	-4178	85	5	0	0	0	0	0	0
2025-02-05 07:38:04	168	97030	6345669	3222899712	59494176	4293242693	10	-52	-4176	85	15	0	0	0	0	0	0
2025-02-05 07:38:04	168	97256	6288099	3222966400	60713608	4294668531	0	-54	-4198	85	15	0	0	0	0	0	0
2025-02-05 07:38:04	168	97481	5777112	3223034880	61958464	235315	-12	-50	-4180	85	10	0	0	0	0	0	0
2025-02-05 07:38:04	163	97818	6044607	3223145216	63790756	4293230570	12	-48	-4174	85	15	0	0	0	0	0	0
2025-02-05 07:38:05	167	98044	5902439	3223215040	64965724	4293193678	22	-52	-4204	85	20	0	0	0	0	0	0
2025-02-05 07:38:05	170	98381	6016177	3223338112	66966872	4293656821	16	-56	-4204	85	15	0	0	0	0	0	0
2025-02-05 07:38:05	169	98606	6236912	3223419136	68227232	4293473578	24	-52	-4170	85	30	0	0	0	0	0	0
2025-02-05 07:38:05	168	98831	6083310	3223499840	69513936	4294626405	12	-62	-4160	85	20	0	0	0	0	0	0
2025-02-05 07:38:06	166	99062	5802739	3223581632	70783920	4294528120	2	-44	-4204	85	20	0	0	0	0	0	0
2025-02-05 07:38:06	166	99175	5330680	3223621504	71420832	4294396694	-12	-48	-4178	85	35	0	0	0	0	0	0
2025-02-05 07:38:06	169	99405	5097112	3223703104	72642504	4293631310	0	-44	-4170	85	35	0	0	0	0	0	0
2025-02-05 07:38:06	164	99631	5525365	3223786560	73820520	4293118155	10	-38	-4166	85	0	0	0	0	0	0	0
2025-02-05 07:38:06	169	99968	5678065	3223907968	75564056	4293838723	-16	-38	-4204	85	10	0	0	0	0	0	0
2025-02-05 07:38:07	170	100193	6004329	3223995968	76773928	4293667037	12	-62	-4176	85	5	0	0	0	0	0	0
2025-02-05 07:38:07	169	100756	5990082	3224219584	79840600	4294347793	-6	-32	-4218	85	15	0	0	0	0	0	0
2025-02-05 07:38:07	168	100869	5846823	3224270528	80514808	4293140845	24	-58	-4176	85	20	0	0	0	0	0	0
2025-02-05 07:38:08	166	101550	5862403	3224551680	84179696	4293673492	20	-56	-4196	85	20	0	0	0	0	0	0
2025-02-05 07:38:08	168	101780	6327946	3224652160	85410352	4293514315	6	-38	-4162	85	55	0	0	0	0	0	0
2025-02-05 07:38:09	167	102006	5890575	3224749760	86658168	4293712394	14	-42	-4168	85	30	0	0	0	0	0	0
2025-02-05 07:38:09	166	102118	5739372	3224796288	87243656	4293919707	10	-40	-4182	85	50	0	0	0	0	0	0
2025-02-05 07:38:09	169	102343	5940339	3224897216	88465712	4294494886	0	-46	-4186	85	35	0	0	0	0	0	0
2025-02-05 07:38:09	170	102568	5553068	3225002688	89751800	4293975811	-16	-46	-4184	85	30	0	0	0	0	0	0
2025-02-05 07:38:09	168	102906	5526108	3225163392	91650176	4293979129	0	-40	-4168	85	45	0	0	0	0	0	0
2025-02-05 07:38:10	168	103019	6036162	3225214976	92221552	4294361020	-4	-52	-4206	85	60	0	0	0	0	0	0
2025-02-05 07:38:10	169	103131	6089550	3225266496	92799928	4293324525	8	-56	-4160	85	60	0	0	0	0	0	0
2025-02-05 07:38:10	166	103587	5526186	3225494656	95421728	4292917397	14	-48	-4182	85	45	0	0	0	0	0	0
2025-02-05 07:38:10	168	103700	6284497	3225550016	96011288	4294154609	-12	-48	-4206	85	45	0	0	0	0	0	0
2025-02-05 07:38:10	170	103930	5628003	3225661952	97290160	4294145436	0	-40	-4184	85	60	0	0	0	0	0	0
2025-02-05 07:38:11	167	104156	5966017	3225774848	98501072	4293833931	16	-56	-4168	85	35	0	0	0	0	0	0
2025-02-05 07:38:11	166	104493	5481718	3225938688	100292600	4294157814	22	-42	-4190	85	35	0	0	0	0	0	0
2025-02-05 07:38:12	168	105169	6084550	3226300864	104045320	4293936683	8	-56	-4190	85	55	0	0	0	0	0	0
2025-02-05 07:38:12	170	105281	5968061	3226361472	104675448	4294083912	0	-44	-4170	85	45	0	0	0	0	0	0
2025-02-05 07:38:12	168	105731	6275080	3226604928	107107464	4293591568	2	-58	-4196	85	25	0	0	0	0	0	0
2025-02-05 07:38:12	167	105956	6259423	3226728256	108338328	4294056154	-6	-60	-4178	85	40	0	0	0	0	0	0
2025-02-05 07:38:13	168	106069	5503379	3226780992	108893816	4293789371	10	-40	-4168	85	15	0	0	0	0	0	0
2025-02-05 07:38:13	170	106187	5471367	3226844672	109514096	4293471135	2	-42	-4144	85	40	0	0	0	0	0	0
2025-02-05 07:38:13	167	106300	6605732	3226916864	110164688	4294818454	-6	-56	-4186	85	55	0	0	0	0	0	0
