Timestamp	Battery	Time_ms	Q0	Q1	Q2	Q3	Acc_X	Acc_Y	Acc_Z	Sensor1	Sensor2	Sensor3	Sensor4	Sensor5	Sensor6	Sensor7	Sensor8
2025-02-06 08:52:51	159	75008	183709232	3439358656	3675776384	4234146148	1178	-872	-3876	20475	905	0	0	0	0	0	0
2025-02-06 08:52:51	161	88026	225885216	3442018240	3686998016	4226127392	1404	-1096	-3738	20475	1765	0	0	0	0	0	0
2025-02-06 08:52:51	161	88251	223856160	3445270528	3681784192	4225529088	1410	-1080	-3778	20475	1660	0	0	0	0	0	0
2025-02-06 08:52:52	161	88814	231657392	3445953472	3684384000	4220066304	1486	-1090	-3736	20475	795	0	0	0	0	0	0
2025-02-06 08:52:53	160	89838	229980864	3442616192	3688281152	4221143720	1452	-1098	-3732	20475	3235	0	0	0	0	0	0
2025-02-06 08:52:53	162	89950	227848432	3441886272	3688549440	4220758440	1458	-1066	-3754	20475	2055	0	0	0	0	0	0
2025-02-06 08:52:53	160	90176	226312720	3440600896	3689675328	4221659360	1422	-1052	-3766	20475	2940	0	0	0	0	0	0
2025-02-06 08:52:54	160	90401	224315600	3439999040	3689607232	4223116808	1434	-1080	-3760	20475	2160	0	0	0	0	0	0
2025-02-06 08:52:54	161	90738	223475712	3438308032	3691694336	4223084896	1412	-1082	-3720	20475	2265	0	0	0	0	0	0
2025-02-06 08:52:54	161	90963	220759856	3437094144	3692514496	4222298112	1394	-1018	-3772	20475	3415	0	0	0	0	0	0
2025-02-06 08:52:54	162	91076	220850048	3436367616	3693435456	4223532656	1392	-1052	-3732	20475	2530	0	0	0	0	0	0
2025-02-06 08:52:55	161	91301	219378224	3435259648	3694490112	4223450456	1400	-1036	-3780	20475	2585	0	0	0	0	0	0
2025-02-06 08:52:55	161	91526	220648496	3434052608	3696600512	4224194424	1390	-1062	-3742	20475	1160	0	0	0	0	0	0
2025-02-06 08:52:55	162	91864	220206032	3432552960	3698856768	4222066400	1406	-1058	-3772	20475	1135	0	0	0	0	0	0
2025-02-06 08:52:55	161	91982	221139808	3432067328	3699985024	4221425488	1436	-1066	-3756	20475	1205	0	0	0	0	0	0
2025-02-06 08:52:55	158	92095	221921776	3431654528	3700927552	4221006488	1408	-1062	-3742	20475	1305	0	0	0	0	0	0
2025-02-06 08:52:56	160	92438	218089552	3430064640	3701730240	4221742488	1394	-1048	-3784	20475	1275	0	0	0	0	0	0
2025-02-06 08:52:56	161	92663	219320960	3429189824	3703595008	4220682800	1404	-1056	-3784	20475	1370	0	0	0	0	0	0
2025-02-06 08:52:56	159	92776	219984368	3428516864	3704726208	4221498544	1398	-1066	-3778	20475	1655	0	0	0	0	0	0
2025-02-06 08:52:56	162	93001	220334208	3427533184	3706533056	4219684824	1408	-1068	-3758	20475	1595	0	0	0	0	0	0
2025-02-06 08:52:56	160	93226	218333264	3426282112	3707739904	4218861296	1408	-1054	-3774	20475	1685	0	0	0	0	0	0
2025-02-06 08:52:57	161	93564	219376528	3424870976	3710484032	4216881344	1414	-1050	-3786	20475	1285	0	0	0	0	0	0
2025-02-06 08:52:57	162	93789	220521760	3423838976	3712428736	4217083088	1414	-1078	-3760	20475	1420	0	0	0	0	0	0
2025-02-06 08:52:57	160	94014	219158704	3423481728	3712496320	4216727928	1432	-1064	-3752	20475	1710	0	0	0	0	0	0
2025-02-06 08:52:58	164	94926	214393744	3418443328	3717954112	4219411696	1382	-1030	-3796	20475	1100	0	0	0	0	0	0
2025-02-06 08:52:59	161	95488	213352912	3415724288	3721862464	4218320792	1380	-1042	-3758	20475	1350	0	0	0	0	0	0
2025-02-06 08:52:59	162	96051	213154016	3413139456	3725873024	4217582480	1376	-1026	-3764	20475	1320	0	0	0	0	0	0
2025-02-06 08:53:00	163	96276	211307264	3411851200	3727144320	4217870304	1360	-1030	-3784	20475	1635	0	0	0	0	0	0
2025-02-06 08:53:00	163	96614	210292384	3410119360	3729533632	4217392816	1368	-1034	-3812	20475	1255	0	0	0	0	0	0
2025-02-06 08:53:00	163	96732	209175776	3409149248	3730452608	4218765472	1330	-1034	-3778	20475	1120	0	0	0	0	0	0
2025-02-06 08:53:00	157	96845	211119776	3408887360	3731696192	4217974392	1356	-1042	-3774	20475	1195	0	0	0	0	0	0
2025-02-06 08:53:00	161	97075	208793536	3407608384	3732941632	4217259544	1354	-1004	-3798	20475	1125	0	0	0	0	0	0
2025-02-06 08:53:01	161	97413	209170816	3406144896	3735659776	4215411592	1340	-1014	-3778	20475	1160	0	0	0	0	0	0
2025-02-06 08:53:01	160	97638	210293648	3405070976	3737811968	4215274896	1360	-1048	-3818	20475	1140	0	0	0	0	0	0
2025-02-06 08:53:01	162	97976	209976416	3403525760	3740328320	4214163904	1364	-1026	-3794	20475	1030	0	0	0	0	0	0
2025-02-06 08:53:01	160	98201	207204848	3401980416	3741644736	4215052248	1316	-1002	-3804	20475	1065	0	0	0	0	0	0
2025-02-06 08:53:02	161	98426	203943424	3400509376	3742535168	4216976616	1304	-1000	-3806	20475	1245	0	0	0	0	0	0
2025-02-06 08:53:02	163	98539	201688688	3399592896	3742975168	4218529488	1312	-994	-3796	20475	1770	0	0	0	0	0	0
2025-02-06 08:53:02	161	98764	191133040	3389680064	3754366400	4227251632	1206	-972	-3876	20475	1390	0	0	0	0	0	0
