Timestamp	Battery	Time_ms	Q0	Q1	Q2	Q3	Acc_X	Acc_Y	Acc_Z	Sensor1	Sensor2	Sensor3	Sensor4	Sensor5	Sensor6	Sensor7	Sensor8
2025-02-06 08:58:22	149	26153	754224448	678458688	351167200	20800668	-1270	3290	-1534	20475	975	0	0	0	0	0	0
2025-02-06 08:58:23	149	26716	734790208	699136832	352228032	11748411	-1474	3544	-1456	20475	115	0	0	0	0	0	0
2025-02-06 08:58:23	148	26828	732097920	702128000	351914720	10799772	-1454	3464	-1626	20475	195	0	0	0	0	0	0
2025-02-06 08:58:23	153	26941	729111104	704904128	352602912	9491833	-1452	3494	-1574	20475	155	0	0	0	0	0	0
2025-02-06 08:58:23	152	27053	726609472	707435968	352715296	8760815	-1434	3522	-1496	20475	1120	0	0	0	0	0	0
2025-02-06 08:58:23	151	27166	723226688	711219776	352040832	9402141	-1480	3424	-1590	20475	990	0	0	0	0	0	0
2025-02-06 08:58:24	151	27279	720204032	713976768	352688992	8095488	-1492	3584	-1484	20475	1795	0	0	0	0	0	0
2025-02-06 08:58:24	150	27391	717077056	717243648	352443488	7580018	-1436	3634	-1674	20475	2445	0	0	0	0	0	0
2025-02-06 08:58:24	147	27504	712017152	722458688	352024960	8672515	-1440	3364	-1528	20475	1860	0	0	0	0	0	0
2025-02-06 08:58:24	153	27841	702253056	730499200	355061696	7365194	-1418	3584	-1598	20475	1540	0	0	0	0	0	0
2025-02-06 08:58:25	149	28415	687290048	741942976	360473344	4283848209	-1602	3508	-1588	20475	3085	1960	1390	0	0	0	0
2025-02-06 08:58:25	152	28753	679309696	748491520	361929408	4280215867	-1618	3372	-1514	20475	475	0	0	0	0	0	200
2025-02-06 08:58:25	150	28866	675870592	749658752	365900480	4279505488	-1556	3530	-1454	20475	635	0	0	0	0	0	0
2025-02-06 08:58:25	149	28978	673117760	752244864	365708064	4280495760	-1628	3386	-1640	20475	625	0	0	0	0	0	0
2025-02-06 08:58:26	147	29316	662715520	760882496	366915904	4282709902	-1542	3694	-1678	20475	715	0	0	0	0	0	0
2025-02-06 08:58:26	150	29541	656024896	765060864	370245344	4283004627	-1572	3478	-1558	20475	645	0	0	0	0	0	0
2025-02-06 08:58:26	153	29654	653152960	766174080	372964864	4281645229	-1634	3582	-1536	20475	755	0	0	0	0	0	0
2025-02-06 08:58:26	150	30104	637456320	778440704	374872032	4287089760	-1442	3180	-1560	20475	955	0	0	0	0	0	0
2025-02-06 08:58:27	148	30216	632888128	779397248	380576928	4286880574	-1542	3606	-1588	20475	3170	1935	1395	0	0	0	0
2025-02-06 08:58:27	145	30560	621740928	788725696	379796352	4290929306	-1590	3552	-1654	20475	1060	0	0	0	0	0	0
2025-02-06 08:58:27	151	30678	617938752	791305920	380637472	4291314024	-1644	3372	-1556	20475	1015	5	0	10	0	0	0
2025-02-06 08:58:27	151	30790	613690816	794489024	380886464	4292134465	-1558	3362	-1622	20475	1125	0	0	25	0	0	0
2025-02-06 08:58:27	151	30903	610765632	796380544	381637824	4292187233	-1522	3366	-1690	20475	3495	2080	1600	0	0	0	0
2025-02-06 08:58:27	149	31016	604968192	801080768	381037056	2339977	-1422	3354	-1724	20475	1325	0	0	0	0	0	0
2025-02-06 08:58:27	151	31128	600429760	805709760	378446688	2360348	-1564	3374	-1630	20475	1090	0	0	0	0	0	0
2025-02-06 08:58:28	151	31241	597891584	807167616	379328128	5295550	-1534	3412	-1720	20475	1155	0	0	0	0	0	0
2025-02-06 08:58:28	148	31578	590453248	812492800	379483584	11146740	-1494	3424	-1580	20475	1695	275	270	0	0	0	0
2025-02-06 08:58:28	151	31804	590097664	811332160	382568640	8822602	-1514	3442	-1744	20475	1580	85	115	15	0	0	0
2025-02-06 08:58:28	151	32029	587567040	813433280	381963488	10333995	-1576	3434	-1656	20475	1435	45	0	25	0	0	0
2025-02-06 08:58:28	150	32141	586546688	813793216	382798688	8965714	-1516	3412	-1624	20475	1455	55	0	30	0	0	0
2025-02-06 08:58:29	150	32254	586835200	813259264	383500416	8532491	-1542	3378	-1640	20475	1410	20	0	40	0	0	0
2025-02-06 08:58:29	149	32366	590146176	809994560	385409536	2709031	-1578	3522	-1646	20475	1295	0	0	0	0	0	0
2025-02-06 08:58:29	151	32822	597611264	804427648	385569600	4292822436	-1648	3528	-1552	20475	595	0	0	0	0	0	0
2025-02-06 08:58:29	150	32935	600528512	802307456	385445440	4291534677	-1662	3550	-1502	20475	1550	0	0	0	0	0	0
2025-02-06 08:58:30	150	33165	602751488	801556800	383523456	4290624521	-1678	3418	-1496	20475	4085	0	0	40	0	0	0
