Timestamp	Battery	Time_ms	Q0	Q1	Q2	Q3	Acc_X	Acc_Y	Acc_Z	Sensor1	Sensor2	Sensor3	Sensor4	Sensor5	Sensor6	Sensor7	Sensor8
2025-02-06 08:54:51	151	142939	578008320	864547584	266892224	4282964641	-1408	2956	2434	20475	4845	20	0	0	0	0	0
2025-02-06 08:54:51	151	193912	856770048	491396224	4263477616	3874973440	-1266	3058	2342	20475	3120	0	0	0	0	0	0
2025-02-06 08:54:51	149	194024	856581568	490888000	4263919406	3873962944	-1264	3054	2334	20475	3220	0	0	0	0	0	0
2025-02-06 08:54:51	152	194368	856049216	490187936	4262184138	3872199584	-1250	3080	2366	20475	3120	0	0	0	0	0	0
2025-02-06 08:54:52	151	194480	855284224	490759840	4262796296	3871268736	-1268	3052	2352	20475	3285	0	0	0	0	0	0
2025-02-06 08:54:52	151	194593	854904256	490617952	4262972982	3870325344	-1286	3058	2358	20475	3230	0	0	0	0	0	0
2025-02-06 08:54:52	147	195156	854039424	489237088	4260099444	3867229408	-1276	3038	2374	20475	3285	0	0	0	0	0	0
2025-02-06 08:54:53	153	195493	852287424	490635008	4258913684	3865438016	-1270	3052	2318	20475	3430	0	0	0	0	0	0
2025-02-06 08:54:53	151	195606	852177216	490062496	4258657404	3864588320	-1266	3054	2354	20475	3290	0	0	0	0	0	0
2025-02-06 08:54:53	151	195718	852092352	489696320	4258191264	3864043232	-1268	3058	2366	20475	3290	0	0	0	0	0	0
2025-02-06 08:54:53	149	196281	849912704	490742976	4255732384	3861156416	-1266	3078	2354	20475	3390	0	0	0	0	0	0
2025-02-06 08:54:54	152	196619	849017728	490023232	4255260200	3858640608	-1266	3040	2374	20475	3185	0	0	0	0	0	0
2025-02-06 08:54:54	153	196731	848703040	489824288	4255140824	3857816672	-1274	3060	2366	20475	3125	0	0	0	0	0	0
2025-02-06 08:54:54	151	196844	848312384	489856288	4254940604	3857112896	-1276	3048	2368	20475	3245	0	0	0	0	0	0
2025-02-06 08:54:54	151	197193	846507712	490982048	4253422672	3855027392	-1258	3056	2320	20475	3260	0	0	0	0	0	0
2025-02-06 08:54:54	146	197418	846012800	490843104	4251853528	3854072384	-1266	3078	2348	20475	3220	0	0	0	0	0	0
2025-02-06 08:54:55	152	197981	844541952	490350880	4250543896	3850846720	-1280	3060	2358	20475	3125	0	0	0	0	0	0
2025-02-06 08:54:55	144	198093	844527168	489880608	4250149532	3850339456	-1280	3060	2348	20475	3115	0	0	0	0	0	0
2025-02-06 08:54:55	146	198206	844347392	489355424	4249898760	3849445824	-1274	3066	2362	20475	3090	0	0	0	0	0	0
2025-02-06 08:54:55	150	198319	844378304	488966368	4248849996	3849184704	-1260	3046	2356	20475	3090	0	0	0	0	0	0
2025-02-06 08:54:56	151	198544	843425856	489248000	4248497836	3847729600	-1274	3056	2376	20475	3100	0	0	0	0	0	0
2025-02-06 08:54:56	152	199106	841452096	489822464	4245880240	3844928992	-1260	3070	2358	20475	3225	0	0	0	0	0	0
2025-02-06 08:54:56	152	199219	840893952	489868128	4246511636	3843868512	-1258	3038	2344	20475	3195	0	0	0	0	0	0
2025-02-06 08:54:57	146	199450	840093952	489762304	4246154940	3842304192	-1290	3054	2344	20475	3505	0	0	0	0	0	0
2025-02-06 08:54:57	151	199568	839952960	489563840	4245132784	3841939360	-1258	3064	2350	20475	3250	0	0	0	0	0	0
2025-02-06 08:54:57	151	199680	839839744	489003104	4244805592	3841160736	-1262	3046	2360	20475	3230	0	0	0	0	0	0
2025-02-06 08:54:57	147	200018	838686208	489144608	4243888380	3839285984	-1260	3046	2340	20475	3215	0	0	0	0	0	0
2025-02-06 08:54:57	153	200243	837949376	489055712	4242832156	3837956544	-1270	3058	2352	20475	3275	0	0	0	0	0	0
