Timestamp	Battery	Time_ms	Q0	Q1	Q2	Q3	Acc_X	Acc_Y	Acc_Z	Sensor1	Sensor2	Sensor3	Sensor4	Sensor5	Sensor6	Sensor7	Sensor8
2025-02-06 08:58:22	159	44861	161947888	3983825952	1013857408	4250598832	-910	-740	-3968	20475	0	0	0	0	25	0	0
2025-02-06 08:58:23	158	45084	167311584	3984959392	1013348544	4250943864	-1184	-670	-4000	20475	1075	435	470	240	50	0	110
2025-02-06 08:58:23	160	45202	162975824	3986309504	1014651712	4255435212	-1122	-642	-3988	20475	0	0	0	0	30	0	0
2025-02-06 08:58:23	161	45433	168547376	3990306432	1014635072	4248054084	-1180	-774	-3974	20475	0	0	0	0	20	0	0
2025-02-06 08:58:23	156	45658	165755168	3990566016	1015283264	4250509180	-1178	-714	-4064	20475	0	0	0	0	25	0	0
2025-02-06 08:58:24	159	45996	168189376	3993952960	1015914560	4251012864	-1232	-756	-3960	20475	0	0	0	0	30	0	0
2025-02-06 08:58:24	159	46221	169947760	3994348704	1015733056	4250874084	-1170	-668	-3936	20475	0	0	0	0	20	0	0
2025-02-06 08:58:24	159	46446	169016896	3996088832	1016549184	4254417416	-1286	-840	-4074	20475	0	0	0	0	30	0	0
2025-02-06 08:58:24	161	46559	171004256	3994625312	1015763712	4253882364	-1036	-634	-3892	20475	0	0	0	0	45	0	0
2025-02-06 08:58:24	160	46784	169568960	3995892704	1016207168	4249852804	-1114	-770	-3970	20475	0	0	0	0	40	0	0
2025-02-06 08:58:25	161	47009	172401152	4000995872	1017426688	4254800748	-1166	-760	-3992	20475	0	0	0	0	30	0	0
2025-02-06 08:58:25	156	47121	175326816	4003130560	1017495680	4253663660	-1264	-668	-4066	20475	0	0	0	0	35	0	0
2025-02-06 08:58:26	159	48146	176368240	4011180928	1019553472	4252756996	-1212	-706	-4018	20475	0	0	0	0	15	0	0
2025-02-06 08:58:26	156	48708	178024288	4014469632	1020127424	4251609152	-1208	-636	-3834	20475	1015	545	480	70	35	0	210
2025-02-06 08:58:27	161	49046	184245936	4020333184	1020913600	4259238352	-1296	-756	-4052	20475	835	400	405	35	35	0	0
2025-02-06 08:58:27	155	49271	184137392	4022027104	1021360000	4258465760	-1302	-602	-3980	20475	0	0	0	0	35	0	0
2025-02-06 08:58:27	161	49609	177093968	4019653536	1021734784	4252426772	-1174	-648	-3886	20475	0	0	0	0	35	0	0
2025-02-06 08:58:27	161	49727	173983808	4019335872	1021947136	4247086084	-1224	-882	-4088	20475	0	0	0	0	40	0	0
2025-02-06 08:58:27	157	49840	168890064	4013828544	1021396608	4249167132	-1134	-608	-3932	20475	0	0	0	0	35	0	0
2025-02-06 08:58:28	161	50183	165712544	4016050240	1022552448	4249772380	-1122	-752	-4064	20475	0	0	0	0	25	0	0
2025-02-06 08:58:28	160	50408	171235760	4021091712	1023308544	4257263940	-1204	-768	-4028	20475	0	0	0	0	25	0	0
2025-02-06 08:58:28	161	50746	172646256	4021984512	1022941824	4248325492	-1212	-692	-3934	20475	0	0	0	0	30	0	0
2025-02-06 08:58:29	161	50971	172914976	4025564960	1023972544	4251212300	-1234	-758	-3980	20475	0	0	0	0	35	0	0
2025-02-06 08:58:29	156	51083	177091920	4028406592	1023995648	4251055320	-1236	-706	-3978	20475	0	0	0	0	35	0	0
2025-02-06 08:58:29	159	51534	181496960	4033549552	1024160704	4242755476	-1294	-830	-4016	20475	0	0	0	0	45	0	0
2025-02-06 08:58:30	159	52333	183176464	4036620896	1024339840	4237148044	-1262	-782	-3932	20475	0	0	0	0	75	0	0
2025-02-06 08:58:30	160	52671	183530192	4038851664	1025055744	4241172848	-1266	-756	-3920	20475	0	0	0	0	40	0	0
2025-02-06 08:58:31	161	53233	183911712	4040875984	1025341184	4238390084	-1384	-874	-4004	20475	0	0	0	0	45	0	0
2025-02-06 08:58:31	159	53459	178175280	4038654640	1025890304	4240030968	-1172	-742	-3904	20475	0	0	0	0	25	0	0
2025-02-06 08:58:31	156	53684	184969568	4043222528	1025695552	4237774580	-1256	-798	-3948	20475	0	0	0	0	35	0	0
2025-02-06 08:58:32	161	54021	189171392	4045820208	1025296960	4233180288	-1156	-778	-4028	20475	0	0	0	0	35	0	0
2025-02-06 08:58:32	159	54246	183950592	4044744080	1026258240	4237905904	-1262	-748	-3966	20475	350	330	225	0	35	0	105
2025-02-06 08:58:32	157	54359	182410560	4044689616	1026654400	4240378688	-1280	-790	-4052	20475	0	0	0	0	30	0	0
2025-02-06 08:58:32	159	54590	185518400	4046723600	1026379584	4236535164	-1314	-856	-3956	20475	0	0	0	0	15	0	0
2025-02-06 08:58:32	160	54820	182286336	4048865536	1027530304	4237534504	-1306	-806	-3858	20475	0	0	0	0	15	0	0
2025-02-06 08:58:33	161	55158	185991776	4052056928	1027335296	4232553440	-1322	-882	-3828	20475	0	0	0	0	20	0	0
2025-02-06 08:58:33	154	55383	182104176	4054032000	1028945344	4240455696	-1306	-714	-3930	20475	0	0	0	0	35	0	0
2025-02-06 08:58:34	159	55946	186887008	4060259616	1029281472	4236002096	-1324	-794	-4026	20475	0	0	0	0	35	0	0
2025-02-06 08:58:34	161	56284	184257312	4060620832	1030119360	4241147544	-1326	-776	-3890	20475	0	0	0	0	40	0	0
2025-02-06 08:58:34	161	56509	181945136	4059042464	1030290880	4243511488	-1258	-682	-3954	20475	0	0	0	0	30	0	0
2025-02-06 08:58:35	162	57083	181522848	4051232048	1029100096	4256147020	-1298	-616	-3908	20475	0	0	0	0	40	0	0
2025-02-06 08:58:35	160	57646	178538016	4052703408	1030214592	4263316602	-1314	-522	-3964	20475	0	0	0	0	30	0	0
2025-02-06 08:58:35	160	57758	178534368	4049516784	1029529088	4265622176	-1260	-528	-3994	20475	0	0	0	0	40	0	0
2025-02-06 08:58:36	156	58321	201195440	4042014064	1023252480	4257534664	-1438	-852	-3952	20475	0	0	0	0	15	0	0
2025-02-06 08:58:36	159	58659	214846688	4049979040	1022444672	4258357384	-1864	-560	-3936	20475	0	0	0	0	20	0	0
2025-02-06 08:58:36	160	58771	226009424	4045215712	1018709312	4253894504	-1474	-614	-3748	20475	0	0	0	0	25	0	0
2025-02-06 08:58:37	159	59340	251813184	4012629440	1004801152	4282255446	-1834	-546	-3908	20475	0	0	0	0	20	0	0
2025-02-06 08:58:38	161	59908	243659984	4021801184	1009416448	494584	-1782	-358	-3872	20475	0	0	0	0	20	0	0
2025-02-06 08:58:38	161	60471	231385792	4036799888	1016121152	4280153398	-1810	-562	-3780	20475	0	0	0	0	25	0	0
2025-02-06 08:58:38	158	60584	223798576	4038986528	1018433600	4285345954	-1638	-478	-3848	20475	0	0	0	0	20	0	0
2025-02-06 08:58:39	161	61034	223509520	4040292976	1018859968	4290460335	-1648	-426	-3860	20475	0	0	0	0	30	0	0
